"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.306942477E2,-8.200000226E-2,-3.930000067E-1,-1.141000032E0
1.306992348E2,-9.000000358E-2,-2.800000012E-1,-1.253999949E0
1.307042219E2,-1.449999958E-1,-1.990000010E-1,-1.365000010E0
1.307092087E2,-2.210000008E-1,-1.040000021E-1,-1.434999943E0
1.307141958E2,-3.129999936E-1,2.000000095E-3,-1.509999990E0
1.307191829E2,-4.070000052E-1,7.299999893E-2,-1.544999957E0
1.307241699E2,-5.059999824E-1,1.630000025E-1,-1.539999962E0
1.307291570E2,-6.000000238E-1,2.399999946E-1,-1.500000000E0
1.307341441E2,-6.959999800E-1,2.969999909E-1,-1.417000055E0
1.307391312E2,-8.080000281E-1,3.540000021E-1,-1.338000059E0
1.307441183E2,-9.029999971E-1,3.700000048E-1,-1.228999972E0
1.307491054E2,-1.001999974E0,3.779999912E-1,-1.100000024E0
1.307540924E2,-1.085000038E0,3.580000103E-1,-9.850000143E-1
1.307590795E2,-1.128000021E0,3.240000010E-1,-8.320000172E-1
1.307640666E2,-1.138000011E0,2.730000019E-1,-6.750000119E-1
1.307690537E2,-1.103999972E0,2.090000063E-1,-5.320000052E-1
1.307740408E2,-1.026999950E0,1.270000041E-1,-4.110000134E-1
1.307790278E2,-9.150000215E-1,4.600000009E-2,-3.089999855E-1
1.307840148E2,-7.839999795E-1,-4.899999872E-2,-2.360000014E-1
1.307890020E2,-6.309999824E-1,-1.250000000E-1,-1.940000057E-1
1.307939890E2,-4.889999926E-1,-1.920000017E-1,-1.819999963E-1
1.307989761E2,-3.389999866E-1,-2.300000042E-1,-1.990000010E-1
1.308039631E2,-2.060000002E-1,-2.700000107E-1,-2.419999987E-1
1.308089503E2,-6.899999827E-2,-2.910000086E-1,-2.639999986E-1
1.308139373E2,7.999999821E-2,-3.210000098E-1,-3.149999976E-1
1.308189244E2,2.489999980E-1,-3.429999948E-1,-3.549999893E-1
1.308239114E2,3.869999945E-1,-3.700000048E-1,-3.819999993E-1
1.308288985E2,5.429999828E-1,-3.970000148E-1,-4.259999990E-1
1.308338856E2,7.030000091E-1,-4.339999855E-1,-4.609999955E-1
1.308388727E2,8.460000157E-1,-4.740000069E-1,-4.569999874E-1
1.308438597E2,9.520000219E-1,-4.769999981E-1,-4.979999959E-1
1.308488468E2,1.062000036E0,-4.289999902E-1,-5.230000019E-1
1.308538339E2,1.157999992E0,-3.639999926E-1,-5.189999938E-1
1.308588210E2,1.166000009E0,-2.860000134E-1,-5.019999743E-1
1.308638081E2,1.159000039E0,-2.649999857E-1,-5.180000067E-1
1.308687949E2,1.129999995E0,-1.930000037E-1,-4.760000110E-1
1.308737820E2,1.026000023E0,-1.770000011E-1,-3.959999979E-1
1.308787691E2,9.359999895E-1,-2.099999934E-1,-4.639999866E-1
1.308837562E2,8.000000119E-1,-2.010000050E-1,-3.370000124E-1
1.308887432E2,6.750000119E-1,-1.550000012E-1,-1.829999983E-1
1.308937303E2,5.429999828E-1,-9.899999946E-2,-8.500000089E-2
1.308987174E2,4.099999964E-1,-6.400000304E-2,2.300000004E-2
1.309037044E2,2.739999890E-1,-3.400000185E-2,1.720000058E-1
1.309086915E2,1.369999945E-1,-3.299999982E-2,3.289999962E-1
1.309136786E2,0.000000000E0,-3.000000026E-3,4.889999926E-1
1.309186657E2,-1.459999979E-1,2.500000037E-2,6.800000072E-1
1.309236527E2,-2.590000033E-1,4.899999872E-2,8.220000267E-1
1.309286397E2,-3.770000041E-1,9.799999744E-2,9.139999747E-1
1.309336268E2,-4.819999933E-1,1.800000072E-1,9.459999800E-1
1.309386139E2,-5.870000124E-1,2.419999987E-1,9.520000219E-1
1.309436010E2,-6.679999828E-1,2.759999931E-1,9.029999971E-1
1.309485880E2,-7.409999967E-1,2.930000126E-1,8.140000105E-1
1.309535751E2,-7.459999919E-1,3.260000050E-1,7.070000172E-1
1.309585622E2,-7.409999967E-1,3.529999852E-1,5.809999704E-1
1.309635493E2,-7.250000238E-1,3.819999993E-1,5.030000210E-1
1.309685364E2,-6.790000200E-1,4.359999895E-1,4.269999862E-1
1.309735234E2,-5.970000029E-1,4.629999995E-1,3.720000088E-1
1.309785105E2,-4.830000103E-1,5.009999871E-1,3.000000119E-1
1.309834976E2,-4.110000134E-1,5.149999857E-1,2.380000055E-1
1.309884845E2,-3.770000041E-1,5.230000019E-1,1.790000051E-1
1.309934715E2,-3.759999871E-1,4.990000129E-1,1.099999994E-1
1.309984586E2,-4.040000141E-1,4.679999948E-1,3.799999878E-2
1.310034457E2,-4.379999936E-1,4.429999888E-1,3.599999845E-2
1.310084328E2,-4.499999881E-1,4.390000105E-1,7.299999893E-2
1.310134198E2,-4.499999881E-1,3.970000148E-1,1.199999973E-1
1.310184069E2,-4.350000024E-1,3.630000055E-1,2.119999975E-1
1.310233940E2,-4.129999876E-1,3.059999943E-1,3.709999919E-1
1.310283811E2,-4.009999931E-1,2.599999905E-1,5.939999819E-1
1.310333681E2,-3.860000074E-1,2.210000008E-1,8.159999847E-1
1.310383551E2,-3.580000103E-1,1.650000066E-1,1.024000049E0
1.310433422E2,-3.310000002E-1,1.040000021E-1,1.205999970E0
1.310483293E2,-3.160000145E-1,3.500000015E-2,1.310999990E0
1.310533164E2,-2.829999924E-1,3.000000026E-3,1.343999982E0
1.310583034E2,-2.020000070E-1,-5.200000107E-2,1.309000015E0
1.310632905E2,-7.900000364E-2,-7.599999756E-2,1.116000056E0
1.310682776E2,1.999999955E-2,-6.700000167E-2,8.640000224E-1
1.310732647E2,9.700000286E-2,-6.899999827E-2,5.529999733E-1
1.310782517E2,9.600000083E-2,-5.900000036E-2,2.910000086E-1
1.310832388E2,6.199999899E-2,-7.900000364E-2,7.800000161E-2
1.310882259E2,5.700000003E-2,-1.500000060E-1,-2.500000037E-2
1.310932127E2,7.400000095E-2,-2.129999995E-1,-4.300000146E-2
1.310981998E2,9.200000018E-2,-2.469999939E-1,-3.400000185E-2
1.311031869E2,1.350000054E-1,-2.569999993E-1,2.700000070E-2
1.311081739E2,1.959999949E-1,-2.569999993E-1,7.299999893E-2
1.311131610E2,2.520000041E-1,-2.649999857E-1,1.850000024E-1
1.311181481E2,2.919999957E-1,-2.980000079E-1,3.569999933E-1
1.311231352E2,2.849999964E-1,-3.569999933E-1,6.010000110E-1
1.311281223E2,2.509999871E-1,-4.679999948E-1,8.389999866E-1
1.311331093E2,2.240000069E-1,-5.619999766E-1,1.039000034E0
1.311380964E2,2.189999968E-1,-6.349999905E-1,1.222000003E0
1.311430835E2,2.879999876E-1,-6.750000119E-1,1.371999979E0
1.311480705E2,3.549999893E-1,-7.059999704E-1,1.424999952E0
1.311530576E2,4.350000024E-1,-7.009999752E-1,1.444000006E0
1.311580446E2,5.130000114E-1,-6.949999928E-1,1.406000018E0
1.311630317E2,5.419999957E-1,-6.719999909E-1,1.309000015E0
1.311680188E2,4.760000110E-1,-6.409999728E-1,1.148000002E0
1.311730058E2,3.840000033E-1,-5.989999771E-1,9.419999719E-1
1.311779929E2,2.440000027E-1,-5.440000296E-1,7.360000014E-1
1.311829800E2,9.799999744E-2,-4.679999948E-1,5.059999824E-1
1.311879671E2,-1.300000027E-2,-3.650000095E-1,2.169999927E-1
1.311929542E2,-2.600000054E-2,-2.249999940E-1,-1.220000014E-1
1.311979412E2,-1.700000092E-2,-3.799999878E-2,-5.289999843E-1
1.312029283E2,-5.299999937E-2,1.340000033E-1,-9.020000100E-1
1.312079154E2,-1.519999951E-1,3.310000002E-1,-1.169000030E0
1.312129022E2,-3.089999855E-1,4.769999981E-1,-1.345000029E0
1.312178893E2,-4.639999866E-1,6.039999723E-1,-1.514999986E0
1.312228764E2,-6.159999967E-1,7.030000091E-1,-1.707999945E0
1.312278634E2,-7.379999757E-1,7.810000181E-1,-1.889000058E0
1.312328505E2,-8.349999785E-1,8.299999833E-1,-2.000999928E0
1.312378376E2,-8.899999857E-1,8.719999790E-1,-2.036000013E0
1.312428247E2,-8.999999762E-1,9.160000086E-1,-1.965999961E0
1.312478118E2,-8.809999824E-1,9.169999957E-1,-1.904000044E0
1.312527988E2,-8.579999804E-1,8.920000196E-1,-1.797000051E0
1.312577859E2,-8.180000186E-1,8.109999895E-1,-1.649999976E0
1.312627730E2,-7.710000277E-1,6.990000010E-1,-1.444000006E0
1.312677601E2,-7.049999833E-1,5.550000072E-1,-1.199000001E0
1.312727471E2,-5.830000043E-1,3.899999857E-1,-8.980000019E-1
1.312777342E2,-4.510000050E-1,2.090000063E-1,-5.669999719E-1
1.312827213E2,-2.649999857E-1,2.099999972E-2,-2.199999988E-1
1.312877083E2,-2.440000027E-1,-1.010000035E-1,7.199999690E-2
1.312926954E2,-2.360000014E-1,-2.319999933E-1,3.350000083E-1
1.312976825E2,-1.350000054E-1,-3.919999897E-1,5.099999905E-1
1.313026696E2,5.200000107E-2,-5.529999733E-1,5.910000205E-1
1.313076566E2,2.500000000E-1,-6.840000153E-1,6.610000134E-1
1.313126435E2,3.880000114E-1,-7.649999857E-1,6.890000105E-1
1.313176306E2,5.189999938E-1,-7.979999781E-1,6.679999828E-1
1.313226176E2,6.719999909E-1,-8.159999847E-1,6.209999919E-1
1.313276047E2,8.939999938E-1,-8.220000267E-1,5.879999995E-1
1.313325918E2,1.101999998E0,-8.069999814E-1,4.920000136E-1
1.313375788E2,1.246999979E0,-7.749999762E-1,3.149999976E-1
1.313425659E2,1.337000012E0,-7.080000043E-1,1.080000028E-1
1.313475530E2,1.393000007E0,-6.320000291E-1,-1.230000034E-1
1.313525401E2,1.422999978E0,-5.440000296E-1,-3.440000117E-1
1.313575271E2,1.407999992E0,-4.399999976E-1,-5.320000052E-1
1.313625142E2,1.330999970E0,-3.479999900E-1,-7.070000172E-1
1.313675013E2,1.223999977E0,-2.380000055E-1,-8.529999852E-1
1.313724883E2,1.082000017E0,-1.220000014E-1,-9.750000238E-1
1.313774753E2,9.369999766E-1,-1.300000027E-2,-1.044000030E0
1.313824624E2,8.429999948E-1,1.019999981E-1,-1.083999991E0
1.313874495E2,7.549999952E-1,2.269999981E-1,-1.060999990E0
1.313924366E2,6.589999795E-1,3.100000024E-1,-9.850000143E-1
1.313974236E2,5.120000243E-1,3.589999974E-1,-8.410000205E-1
1.314024107E2,3.249999881E-1,3.499999940E-1,-6.859999895E-1
1.314073978E2,1.449999958E-1,3.219999969E-1,-5.450000167E-1
1.314123846E2,7.000000216E-3,2.750000060E-1,-4.090000093E-1
1.314173717E2,-7.599999756E-2,2.389999926E-1,-3.210000098E-1
1.314223588E2,-1.430000067E-1,2.409999967E-1,-2.419999987E-1
1.314273459E2,-1.850000024E-1,2.960000038E-1,-1.819999963E-1
1.314323329E2,-2.210000008E-1,3.650000095E-1,-1.199999973E-1
1.314373200E2,-2.419999987E-1,4.199999869E-1,-4.300000146E-2
1.314423071E2,-2.660000026E-1,4.320000112E-1,5.700000003E-2
1.314472942E2,-3.030000031E-1,3.779999912E-1,1.509999931E-1
1.314522813E2,-3.240000010E-1,3.140000105E-1,2.349999994E-1
1.314572683E2,-3.420000076E-1,2.240000069E-1,2.800000012E-1
1.314622554E2,-3.230000138E-1,1.469999999E-1,3.350000083E-1
1.314672424E2,-2.469999939E-1,1.059999987E-1,3.939999938E-1
1.314722295E2,-1.689999998E-1,5.600000173E-2,4.420000017E-1
1.314772165E2,-1.230000034E-1,2.300000004E-2,5.329999924E-1
1.314822036E2,-1.099999994E-2,-3.000000026E-3,6.119999886E-1
1.314871907E2,1.270000041E-1,-2.199999988E-2,6.779999733E-1
1.314921778E2,2.790000141E-1,-7.299999893E-2,6.970000267E-1
1.314971648E2,4.930000007E-1,-1.580000073E-1,5.540000200E-1
1.315021519E2,6.529999971E-1,-1.739999950E-1,3.240000010E-1
1.315071390E2,7.350000143E-1,-5.900000036E-2,8.500000089E-2
1.315121259E2,7.680000067E-1,6.899999827E-2,-1.209999993E-1
1.315171132E2,6.909999847E-1,2.179999948E-1,-2.460000068E-1
1.315221000E2,6.060000062E-1,3.490000069E-1,-3.479999900E-1
1.315270871E2,5.400000215E-1,4.359999895E-1,-4.099999964E-1
1.315320742E2,4.320000112E-1,5.170000196E-1,-4.429999888E-1
1.315370613E2,3.569999933E-1,5.939999819E-1,-4.040000141E-1
1.315420484E2,2.450000048E-1,6.510000229E-1,-3.409999907E-1
1.315470355E2,9.700000286E-2,7.279999852E-1,-2.300000042E-1
1.315520225E2,-4.399999976E-2,8.059999943E-1,-6.300000101E-2
1.315570095E2,-1.289999932E-1,8.360000253E-1,1.669999957E-1
1.315619967E2,-1.490000039E-1,8.199999928E-1,3.840000033E-1
1.315669837E2,-1.350000054E-1,7.269999981E-1,6.079999804E-1
1.315719708E2,-1.360000074E-1,6.219999790E-1,8.100000024E-1
1.315769579E2,-1.260000020E-1,5.199999809E-1,9.620000124E-1
1.315819449E2,-1.010000035E-1,3.970000148E-1,1.044999957E0
1.315869320E2,-8.100000024E-2,2.770000100E-1,1.118000031E0
1.315919191E2,-1.350000054E-1,1.739999950E-1,1.190999985E0
1.315969061E2,-2.099999934E-1,1.220000014E-1,1.294000030E0
1.316018930E2,-2.809999883E-1,9.899999946E-2,1.416000009E0
1.316068801E2,-3.050000072E-1,1.000000015E-1,1.483000040E0
1.316118671E2,-3.219999969E-1,1.049999967E-1,1.503999949E0
1.316168542E2,-3.319999874E-1,1.260000020E-1,1.427000046E0
1.316218413E2,-3.420000076E-1,1.720000058E-1,1.302999973E0
1.316268284E2,-3.950000107E-1,2.430000007E-1,1.190000057E0
1.316318154E2,-4.230000079E-1,2.720000148E-1,1.100999951E0
1.316368025E2,-4.339999855E-1,3.120000064E-1,1.031999946E0
1.316417895E2,-3.490000069E-1,3.070000112E-1,9.539999962E-1
1.316467767E2,-2.269999981E-1,3.280000091E-1,8.640000224E-1
1.316517636E2,-1.049999967E-1,3.330000043E-1,6.990000010E-1
1.316567507E2,7.000000216E-3,2.949999869E-1,4.629999995E-1
1.316617378E2,1.299999952E-1,2.509999871E-1,2.060000002E-1
1.316667249E2,2.440000027E-1,1.679999977E-1,-2.199999988E-2
1.316717120E2,3.370000124E-1,5.600000173E-2,-1.780000031E-1
1.316766990E2,4.149999917E-1,-4.199999943E-2,-2.579999864E-1
1.316816859E2,4.199999869E-1,-1.509999931E-1,-2.579999864E-1
1.316866729E2,3.869999945E-1,-2.509999871E-1,-1.829999983E-1
1.316916600E2,3.310000002E-1,-3.589999974E-1,-5.999999866E-2
1.316966470E2,2.610000074E-1,-4.600000083E-1,1.140000001E-1
1.317016341E2,1.609999985E-1,-5.519999862E-1,2.840000093E-1
1.317066212E2,5.400000140E-2,-6.230000257E-1,4.210000038E-1
1.317116083E2,-3.999999911E-2,-6.999999881E-1,4.959999919E-1
1.317165953E2,-1.260000020E-1,-7.300000191E-1,5.360000134E-1
1.317215824E2,-2.099999934E-1,-7.580000162E-1,5.130000114E-1
1.317265695E2,-2.960000038E-1,-7.480000257E-1,4.620000124E-1
1.317315566E2,-4.129999876E-1,-7.340000272E-1,3.619999886E-1
1.317365437E2,-5.410000086E-1,-6.769999862E-1,2.450000048E-1
1.317415307E2,-6.359999776E-1,-5.820000172E-1,8.900000155E-2
1.317465178E2,-6.919999719E-1,-4.639999866E-1,-1.019999981E-1
1.317515048E2,-7.149999738E-1,-3.059999943E-1,-2.750000060E-1
1.317564919E2,-6.959999800E-1,-1.679999977E-1,-4.920000136E-1
1.317614790E2,-6.549999714E-1,-2.500000037E-2,-7.080000043E-1
1.317664660E2,-6.100000143E-1,5.999999866E-2,-9.319999814E-1
1.317714531E2,-5.550000072E-1,1.280000061E-1,-1.126999974E0
1.317764400E2,-5.049999952E-1,1.439999938E-1,-1.299999952E0
1.317814273E2,-4.749999940E-1,1.330000013E-1,-1.388000011E0
1.317864141E2,-4.749999940E-1,1.059999987E-1,-1.457000017E0
1.317914012E2,-4.550000131E-1,9.600000083E-2,-1.478000045E0
1.317963883E2,-4.539999962E-1,8.799999952E-2,-1.447999954E0
1.318013754E2,-4.259999990E-1,6.700000167E-2,-1.358000040E0
1.318063624E2,-3.980000019E-1,2.999999933E-2,-1.210999966E0
1.318113495E2,-3.740000129E-1,3.000000026E-3,-1.039000034E0
1.318163366E2,-3.359999955E-1,-3.099999949E-2,-9.060000181E-1
1.318213236E2,-2.509999871E-1,-8.600000292E-2,-7.839999795E-1
1.318263107E2,-1.589999944E-1,-1.589999944E-1,-6.620000005E-1
1.318312978E2,-6.199999899E-2,-2.249999940E-1,-5.230000019E-1
1.318362848E2,2.099999972E-2,-3.160000145E-1,-4.129999876E-1
1.318412720E2,1.059999987E-1,-4.110000134E-1,-2.899999917E-1
1.318462590E2,1.879999936E-1,-4.979999959E-1,-2.169999927E-1
1.318512461E2,2.520000041E-1,-5.469999909E-1,-1.640000045E-1
1.318562332E2,3.199999928E-1,-5.830000043E-1,-1.330000013E-1
1.318612201E2,3.600000143E-1,-6.079999804E-1,-1.369999945E-1
1.318662071E2,4.099999964E-1,-5.770000219E-1,-1.379999965E-1
1.318711942E2,4.490000010E-1,-5.569999814E-1,-1.449999958E-1
1.318761813E2,4.779999852E-1,-5.279999971E-1,-1.959999949E-1
1.318811684E2,4.589999914E-1,-4.869999886E-1,-2.910000086E-1
1.318861555E2,4.090000093E-1,-4.609999955E-1,-3.970000148E-1
1.318911426E2,3.459999859E-1,-4.099999964E-1,-5.270000100E-1
1.318961296E2,2.860000134E-1,-3.280000091E-1,-6.719999909E-1
1.319011166E2,2.409999967E-1,-2.240000069E-1,-7.810000181E-1
1.319061037E2,2.310000062E-1,-1.239999980E-1,-8.600000143E-1
1.319110908E2,2.689999938E-1,-4.300000146E-2,-9.520000219E-1
1.319160779E2,3.050000072E-1,4.899999872E-2,-1.004999995E0
1.319210649E2,3.300000131E-1,1.270000041E-1,-1.037999988E0
1.319260520E2,3.499999940E-1,1.490000039E-1,-1.029000044E0
1.319310391E2,3.359999955E-1,1.159999967E-1,-9.760000110E-1
1.319360262E2,3.219999969E-1,6.700000167E-2,-8.769999743E-1
1.319410130E2,3.129999936E-1,1.700000092E-2,-7.189999819E-1
1.319460001E2,3.519999981E-1,-2.899999917E-2,-5.120000243E-1
1.319509872E2,3.600000143E-1,-7.100000232E-2,-3.190000057E-1
1.319559743E2,2.989999950E-1,-6.800000370E-2,-1.150000021E-1
1.319609614E2,1.899999976E-1,-5.099999905E-2,8.900000155E-2
1.319659484E2,7.900000364E-2,-3.500000015E-2,2.389999926E-1
1.319709355E2,-2.199999988E-2,-1.600000076E-2,4.210000038E-1
1.319759226E2,-1.309999973E-1,-2.400000021E-2,5.609999895E-1
1.319809097E2,-1.979999989E-1,-2.300000004E-2,6.589999795E-1
1.319858967E2,-2.329999954E-1,-2.199999988E-2,7.269999981E-1
1.319908838E2,-2.709999979E-1,-6.000000052E-3,7.110000253E-1
1.319958708E2,-3.280000091E-1,-2.400000021E-2,6.800000072E-1
1.320008579E2,-2.870000005E-1,-3.799999878E-2,5.839999914E-1
1.320058449E2,-4.189999998E-1,4.899999872E-2,4.079999924E-1
1.320108320E2,-4.900000095E-1,1.809999943E-1,1.860000044E-1
1.320158191E2,-5.170000196E-1,3.379999995E-1,-6.100000069E-2
1.320208062E2,-5.419999957E-1,5.120000243E-1,-2.989999950E-1
1.320257933E2,-5.609999895E-1,6.140000224E-1,-4.580000043E-1
1.320307801E2,-5.740000010E-1,6.790000200E-1,-5.749999881E-1
1.320357672E2,-5.370000005E-1,7.419999838E-1,-6.299999952E-1
1.320407543E2,-4.530000091E-1,8.140000105E-1,-6.460000277E-1
1.320457413E2,-3.810000122E-1,8.849999905E-1,-6.370000243E-1
1.320507284E2,-3.950000107E-1,9.660000205E-1,-5.709999800E-1
1.320557155E2,-4.839999974E-1,1.001000047E0,-4.760000110E-1
1.320607026E2,-6.039999723E-1,1.014999986E0,-2.829999924E-1
1.320656896E2,-7.189999819E-1,9.840000272E-1,-6.499999762E-2
1.320706767E2,-8.619999886E-1,9.200000167E-1,2.899999917E-1
1.320756637E2,-1.014999986E0,8.579999804E-1,7.530000210E-1
1.320806508E2,-1.131999969E0,7.289999723E-1,1.213000059E0
1.320856379E2,-1.190999985E0,6.060000062E-1,1.611999989E0
1.320906250E2,-1.243999958E0,4.709999859E-1,1.917999983E0
1.320956118E2,-1.269000053E0,3.370000124E-1,2.112999916E0
1.321005989E2,-1.187000036E0,2.440000027E-1,2.140000105E0
1.321055860E2,-1.023000002E0,2.010000050E-1,2.072000027E0
1.321105731E2,-9.390000105E-1,1.990000010E-1,1.986999989E0
1.321155601E2,-8.539999723E-1,1.959999949E-1,1.888000011E0
1.321205472E2,-7.220000029E-1,1.519999951E-1,1.738000035E0
1.321255343E2,-4.550000131E-1,1.030000001E-1,1.592000008E0
1.321305214E2,-1.679999977E-1,6.300000101E-2,1.444000006E0
1.321355084E2,6.899999827E-2,8.900000155E-2,1.314000010E0
1.321404955E2,2.469999939E-1,9.600000083E-2,1.197999954E0
1.321454825E2,5.080000162E-1,1.110000014E-1,1.141000032E0
1.321504696E2,7.929999828E-1,9.600000083E-2,1.075000048E0
1.321554567E2,1.080999970E0,5.400000140E-2,6.029999852E-1
1.321604438E2,1.292999983E0,-4.000000190E-3,2.639999986E-1
1.321654308E2,1.416000009E0,-5.299999937E-2,-6.700000167E-2
1.321704179E2,1.381999969E0,-1.150000021E-1,-3.070000112E-1
1.321754050E2,1.268000007E0,-9.899999946E-2,-5.270000100E-1
1.321803920E2,1.149999976E0,-4.100000113E-2,-6.819999814E-1
1.321853789E2,1.029000044E0,6.800000370E-2,-7.350000143E-1
1.321903659E2,9.549999833E-1,1.790000051E-1,-7.429999709E-1
1.321953530E2,8.500000238E-1,2.750000060E-1,-7.089999914E-1
1.322003401E2,6.899999976E-1,3.230000138E-1,-7.009999752E-1
1.322053272E2,5.230000019E-1,3.490000069E-1,-6.679999828E-1
1.322103143E2,3.740000129E-1,3.529999852E-1,-5.590000153E-1
1.322153013E2,4.699999839E-2,5.199999809E-1,-3.770000041E-1
1.322202883E2,-2.070000023E-1,4.140000045E-1,-2.049999982E-1
1.322252754E2,-4.469999969E-1,2.090000063E-1,-7.199999690E-2
1.322302625E2,-6.179999709E-1,-4.899999872E-2,5.600000173E-2
1.322352495E2,-7.009999752E-1,-2.919999957E-1,2.479999959E-1
1.322402366E2,-7.009999752E-1,-5.049999952E-1,4.629999995E-1
1.322452237E2,-6.520000100E-1,-6.380000114E-1,5.789999962E-1
1.322502106E2,-5.699999928E-1,-7.360000014E-1,5.659999847E-1
1.322551976E2,-5.040000081E-1,-7.760000229E-1,4.819999933E-1
1.322601847E2,-4.199999869E-1,-7.820000052E-1,2.469999939E-1
1.322651718E2,-2.730000019E-1,-7.419999838E-1,-6.000000052E-3
1.322701588E2,-1.469999999E-1,-6.529999971E-1,-2.899999917E-1
1.322751459E2,-3.500000015E-2,-5.569999814E-1,-5.749999881E-1
1.322801330E2,7.999999821E-2,-4.379999936E-1,-8.159999847E-1
1.322851200E2,2.080000043E-1,-3.269999921E-1,-1.037999988E0
1.322901071E2,2.540000081E-1,-2.210000008E-1,-1.241999984E0
1.322950941E2,2.469999939E-1,-1.059999987E-1,-1.379999995E0
1.323000812E2,1.800000072E-1,-6.000000052E-3,-1.478000045E0
1.323050683E2,3.299999982E-2,1.319999993E-1,-1.569000006E0
1.323100554E2,-1.159999967E-1,2.300000042E-1,-1.557999969E0
1.323150424E2,-2.169999927E-1,2.720000148E-1,-1.424000025E0
1.323200293E2,-2.829999924E-1,2.750000060E-1,-1.228999972E0
1.323250164E2,-3.389999866E-1,2.540000081E-1,-1.054000020E0
1.323300034E2,-3.630000055E-1,2.189999968E-1,-8.659999967E-1
1.323349905E2,-3.750000000E-1,1.580000073E-1,-6.850000024E-1
1.323399776E2,-3.630000055E-1,6.499999762E-2,-5.419999957E-1
1.323449647E2,-3.070000112E-1,-3.400000185E-2,-4.149999917E-1
1.323499518E2,-2.000000030E-1,-1.650000066E-1,-3.510000110E-1
1.323549388E2,-3.200000152E-2,-2.890000045E-1,-3.109999895E-1
1.323599258E2,1.539999992E-1,-4.149999917E-1,-2.930000126E-1
1.323649129E2,3.589999974E-1,-5.350000262E-1,-3.179999888E-1
1.323699000E2,5.490000248E-1,-6.570000052E-1,-3.160000145E-1
1.323748871E2,7.360000014E-1,-7.480000257E-1,-2.720000148E-1
1.323798742E2,8.799999952E-1,-8.450000286E-1,-1.620000005E-1
1.323848613E2,9.259999990E-1,-9.369999766E-1,-2.400000021E-2
1.323898483E2,9.250000119E-1,-1.000000000E0,9.300000221E-2
1.323948352E2,1.072999954E0,-1.049000025E0,1.449999958E-1
1.323998223E2,1.230000019E0,-1.052000046E0,1.729999930E-1
1.324048093E2,1.256000042E0,-9.850000143E-1,1.850000024E-1
1.324097964E2,1.179000020E0,-8.840000033E-1,2.010000050E-1
1.324147835E2,1.008000016E0,-7.659999728E-1,1.689999998E-1
1.324197706E2,8.600000143E-1,-6.190000176E-1,1.330000013E-1
1.324247576E2,7.279999852E-1,-4.550000131E-1,3.900000080E-2
1.324297446E2,5.979999900E-1,-3.000000119E-1,-4.800000042E-2
1.324347317E2,4.670000076E-1,-1.749999970E-1,-1.800000072E-1
1.324397188E2,3.580000103E-1,-5.600000173E-2,-2.879999876E-1
1.324447058E2,3.009999990E-1,5.400000140E-2,-3.680000007E-1
1.324496929E2,2.759999931E-1,1.809999943E-1,-4.149999917E-1
1.324546800E2,2.910000086E-1,2.809999883E-1,-4.869999886E-1
1.324596671E2,3.339999914E-1,3.700000048E-1,-5.699999928E-1
1.324646541E2,4.210000038E-1,3.989999890E-1,-6.050000191E-1
1.324696410E2,5.239999890E-1,4.289999902E-1,-6.470000148E-1
1.324746281E2,6.179999709E-1,4.059999883E-1,-6.589999795E-1
1.324796152E2,7.400000095E-1,3.230000138E-1,-6.320000291E-1
1.324846022E2,7.850000262E-1,2.520000041E-1,-5.669999719E-1
1.324895893E2,7.559999824E-1,2.310000062E-1,-4.420000017E-1
1.324945763E2,7.139999866E-1,2.669999897E-1,-3.560000062E-1
1.324995634E2,6.380000114E-1,3.089999855E-1,-2.980000079E-1
